MIN=0	0	-10	-10
MAX=160	1	10	10
SCALE=160	0,5	5	5
DEC=1	0	2	2
DEF="Tiempo" t / s	"Nivel" I_2	"Tensión" U_A1 / V	"Tensión" U_B1 / V
0	0	-0,02	0,515
0,099	0	0	0,505
0,2	0	0,005	0,515
0,3	0	0	0,505
0,399	0	0,005	0,505
0,499	0	0,005	0,495
0,599	0	0,005	0,505
0,699	0	-0,005	0,52
0,8	0	0	0,515
0,899	0	0,005	0,51
1	0	-0,01	0,52
1,1	0	2,335	0,51
1,199	0	2,325	0,515
1,299	0	2,325	0,515
1,399	0	2,335	0,51
1,5	0	2,315	0,5
1,599	0	2,32	0,5
1,7	0	2,335	0,51
1,8	0	2,33	0,515
1,899	0	2,32	0,505
1,999	0	2,325	0,51
2,099	0	2,335	0,51
2,199	0	2,33	0,5
2,3	0	2,335	0,51
2,399	0	2,325	0,515
2,5	0	2,335	0,51
2,6	0	2,335	0,515
2,699	0	2,32	0,515
2,799	0	2,335	0,505
2,9	0	2,315	0,51
3	0	2,335	0,51
3,1	0	2,325	0,51
3,199	0	2,33	0,515
3,3	0	2,32	0,51
3,4	0	2,33	0,52
3,499	0	2,32	0,515
3,599	0	2,325	0,51
3,7	0	2,325	0,515
3,799	0	2,325	0,52
3,899	0	2,335	0,5
4	0	2,32	0,515
4,1	0	2,335	0,51
4,199	0	2,315	0,505
4,301	0	2,33	0,515
4,399	0	2,32	0,52
4,499	0	2,32	0,515
4,599	0	2,325	0,51
4,699	0	2,335	0,515
4,8	0	2,32	0,52
4,9	0	2,325	0,51
5	0	2,32	0,51
5,099	0	2,32	0,505
5,199	0	2,32	0,505
5,3	0	2,325	0,52
5,399	0	2,325	0,52
5,5	0	2,325	0,5
5,6	0	2,335	0,51
5,699	0	2,32	0,515
5,8	0	2,335	0,505
5,9	0	2,33	0,505
6	0	2,325	0,51
6,1	0	2,33	0,51
6,199	0	2,325	0,51
6,3	0	2,33	0,52
6,4	0	2,32	0,515
6,5	0	2,325	0,515
6,6	0	2,315	0,515
6,699	0	2,315	0,515
6,8	0	2,335	0,51
6,899	0	2,335	0,51
6,999	0	2,325	0,495
7,1	0	2,325	0,5
7,2	0	2,33	0,5
7,3	0	2,33	0,51
7,399	0	2,325	0,505
7,5	0	2,33	0,505
7,599	0	2,335	0,51
7,699	0	2,33	0,51
