MIN=0	0	-10	-10
MAX=160	1	10	10
SCALE=160	0,5	5	5
DEC=1	0	2	2
DEF="Tiempo" t / s	"Nivel" I_2	"Tensión" U_A1 / V	"Tensión" U_B1 / V
0	0	0	0,535
0,1	0	-0,01	0,535
0,199	0	-0,01	0,53
0,3	0	0	0,53
0,4	0	0,005	0,52
0,5	0	0	0,53
0,6	0	-0,01	0,525
0,7	0	0,005	0,53
0,799	0	0,005	0,525
0,9	0	-0,005	0,535
1	0	0	0,535
1,099	0	0,005	0,515
1,199	0	-0,005	0,53
1,299	0	0	0,535
1,4	0	0	0,52
1,5	0	0,005	0,53
1,6	0	-0,01	0,52
1,699	0	2,07	0,535
1,799	0	2,07	0,535
1,9	0	2,075	0,53
1,999	0	2,07	0,525
2,1	0	2,075	0,53
2,2	0	2,08	0,535
2,3	0	2,075	0,53
2,4	0	2,075	0,53
2,5	0	2,075	0,535
2,6	0	2,07	0,535
2,7	0	2,06	0,535
2,8	0	2,08	0,535
2,9	0	2,075	0,535
3	0	2,06	0,53
3,1	0	2,075	0,535
3,2	0	2,07	0,535
3,3	0	2,07	0,52
3,401	0	2,06	0,535
3,5	0	2,075	0,53
3,599	0	2,08	0,53
3,699	0	2,07	0,535
3,799	0	2,075	0,535
3,9	0	2,065	0,535
4	0	2,08	0,53
4,099	0	2,06	0,53
4,199	0	2,075	0,53
4,3	0	2,07	0,53
4,401	0	2,08	0,53
4,501	0	2,07	0,53
4,6	0	2,075	0,535
4,7	0	2,075	0,535
4,8	0	2,075	0,525
4,9	0	2,075	0,535
5	0	2,07	0,53
5,101	0	2,075	0,535
5,2	0	2,07	0,52
5,299	0	2,07	0,505
5,399	0	2,075	0,49
5,5	0	2,065	0,5
5,6	0	2,075	0,515
5,701	0	2,075	0,54
5,799	0	2,075	0,545
5,899	0	2,07	0,565
6	0	2,075	0,605
6,099	0	2,07	0,62
6,2	0	2,075	0,645
6,302	0	2,075	0,665
6,4	0	2,075	0,685
6,499	0	2,07	0,7
6,599	0	2,06	0,72
6,699	0	2,07	0,745
6,8	0	2,075	0,765
6,899	0	2,07	0,78
7	0	2,07	0,8
7,101	0	2,075	0,81
7,2	0	2,075	0,845
7,3	0	2,075	0,85
7,4	0	2,075	0,875
7,5	0	2,075	0,885
7,6	0	2,075	0,91
7,7	0	2,075	0,945
