MIN=0	-10	-10
MAX=8	10	10
SCALE=8	5	5
DEC=2	2	2
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V
4,48	8,635	7,53
4,5	8,64	7,26
4,52	8,63	7,435
4,54	8,64	7,32
4,56	8,625	7,405
4,58	8,635	7,42
4,6	8,64	7,365
4,62	8,635	7,355
4,64	8,64	7,34
4,66	8,625	7,48
4,68	8,645	7,36
4,7	8,64	7,375
4,72	8,64	7,335
4,74	8,625	7,475
4,76	8,64	7,47
4,78	8,64	7,43
4,8	8,625	7,335
4,82	8,64	7,4
4,84	8,625	7,49
4,86	8,63	7,305
4,88	8,64	7,5
4,9	8,63	7,345
4,92	8,64	7,485
4,94	8,635	7,36
4,96	8,64	7,46
4,98	8,635	7,265
5	8,64	7,6
5,02	8,63	7,325
5,04	8,64	7,42
5,06	8,64	7,305
5,08	8,625	7,265
5,1	8,64	7,535
5,12	8,625	7,47
5,14	8,63	7,5
5,16	8,625	7,08
5,18	8,63	7,45
5,2	8,64	7,415
5,22	8,64	7,45
5,24	8,645	7,435
5,26	8,625	7,28
5,28	8,64	7,44
5,3	8,625	7,29
5,32	8,64	7,455
5,34	8,625	7,29
5,36	8,645	7,5
5,38	8,635	7,45
5,4	8,63	7,3
5,42	8,64	7,425
5,44	8,635	7,195
5,46	8,64	7,555
5,48	8,625	7,265
5,5	8,64	7,45
5,52	8,635	7,23
5,54	8,64	7,465
5,56	8,625	7,36
5,58	8,64	7,41
5,6	8,64	7,44
5,62	8,645	7,39
5,64	8,635	7,435
5,66	8,635	7,39
5,68	8,645	7,48
5,7	8,635	7,23
5,72	8,65	
