24,1	7,225	2,485
24,201	7,235	2,47
24,3	7,23	2,48
24,401	7,23	2,465
24,5	7,26	2,49
24,6	7,26	2,485
24,7	7,26	2,485
24,801	7,275	2,48
24,901	7,295	2,48
25,001	7,285	2,48
25,1	7,31	2,47
25,2	7,31	2,475
25,3	7,335	2,48
25,4	7,345	2,465
25,5	7,335	2,47
25,6	7,365	2,47
25,701	7,355	2,485
25,8	7,36	2,48
25,9	7,385	2,47
26,001	7,385	2,485
26,101	7,4	2,475
26,2	7,405	2,475
26,3	7,415	2,47
26,4	7,42	2,485
26,501	7,435	2,475
26,6	7,42	2,485
26,7	7,45	2,47
26,8	7,44	2,475
26,9	7,465	2,475
27	7,475	2,485
27,1	7,475	2,47
27,201	7,49	2,47
27,301	7,49	2,47
27,4	7,49	2,48
27,5	7,515	2,47
27,6	7,51	2,48
27,7	7,525	2,48
27,8	7,52	2,48
27,9	7,545	2,475
28	7,555	2,47
28,101	7,555	2,475
28,201	7,57	2,48
28,3	7,565	2,48
28,4	7,57	2,485
28,5	7,595	2,485
28,6	7,595	2,47
28,699	7,605	2,475
28,799	7,615	2,485
28,9	7,615	2,48
29,001	7,615	2,485
29,1	7,635	2,475
29,201	7,645	2,485
29,301	7,64	2,47
29,4	7,655	2,47
29,499	7,65	2,48
29,6	7,655	2,485
29,7	7,675	2,48
29,8	7,675	2,48
29,9	7,685	2,48
30	7,68	2,485
30,101	7,705	2,475
30,2	7,715	2,475
30,3	7,72	2,465
30,401	7,71	2,485
30,5	7,735	2,47
30,6	7,745	2,475
30,7	7,74	2,475
30,801	7,75	2,475
30,901	7,76	2,475
31	7,77	2,47
31,101	7,77	2,465
31,2	7,77	2,475
31,3	7,795	2,47
31,401	7,795	2,48
31,501	7,81	2,47
31,6	7,795	2,48
31,7	7,8	2,48
31,8	7,825	2,47
31,899	7,84	2,485
31,999	7,855	2,48
32,1	7,855	2,475
32,2	7,855	2,485
32,3	7,865	2,475
32,401	7,875	2,475
32,501	7,885	2,475
32,6	7,88	2,48
32,7	7,885	2,485
32,8	7,895	2,485
32,9	7,905	2,48
32,999	7,895	2,48
33,099	7,91	2,475
33,2	7,925	2,485
33,301	7,935	2,47
33,401	7,935	2,475
33,5	7,93	2,48
33,6	7,955	2,47
33,7	7,965	2,475
33,8	7,955	2,485
33,9	7,96	2,465
33,999	7,97	2,48
34,099	7,985	2,485
34,2	7,99	2,48
34,3	7,995	2,465
34,4	7,985	2,485
34,5	8,01	2,47
34,6	8,005	2,485
34,699	8,02	2,47
34,799	8,005	2,48
34,9	8,015	2,47
35	8,025	2,475
35,1	8,045	2,48
35,199	8,04	2,48
35,3	8,045	2,475
35,399	8,05	2,48
35,499	8,065	2,47
