24,3	8,645	4,68
24,4	8,635	4,685
24,499	8,645	4,675
24,6	8,635	4,685
24,7	8,645	4,675
24,799	8,645	4,67
24,9	8,63	4,685
25	8,64	4,68
25,101	8,645	4,685
25,2	8,63	4,67
25,299	8,63	4,68
25,399	8,63	4,685
25,5	8,63	4,675
25,6	8,64	4,685
25,701	8,63	4,67
25,8	8,64	4,685
25,901	8,63	4,67
26	8,645	4,68
26,099	8,645	4,68
26,2	8,65	4,68
26,301	8,63	4,68
26,401	8,645	4,665
26,5	8,635	4,68
26,6	8,63	4,675
26,699	8,63	4,68
26,8	8,64	4,685
26,899	8,645	4,68
27	8,63	4,675
27,1	8,635	4,675
27,202	8,645	4,675
27,299	8,645	4,68
27,4	8,635	4,685
27,5	8,63	4,68
27,599	8,63	4,675
27,7	8,63	4,685
27,8	8,63	4,685
27,9	8,64	4,685
28,001	8,63	4,685
28,101	8,635	4,675
28,2	8,645	4,68
28,3	8,63	4,685
28,4	8,645	4,68
28,5	8,635	4,675
28,6	8,635	4,675
28,7	8,635	4,675
28,8	8,635	4,685
28,901	8,64	4,68
28,999	8,635	4,68
29,1	8,645	4,675
29,199	8,63	4,685
29,3	8,63	4,685
29,4	8,64	4,685
29,502	8,64	4,685
29,6	8,63	4,685
29,701	8,63	4,685
29,801	8,645	4,685
29,9	8,63	4,675
29,999	8,645	4,68
30,101	8,645	4,685
30,201	8,635	4,685
30,301	8,64	4,68
30,401	8,63	4,685
30,5	8,645	4,685
30,6	8,645	4,685
30,701	8,64	4,685
30,801	8,63	4,68
30,9	8,645	4,675
31	8,645	4,675
31,101	8,645	4,685
31,2	8,635	4,685
31,301	8,645	4,68
31,4	8,64	4,67
31,499	8,64	4,675
31,601	8,63	4,685
31,701	8,64	4,675
31,8	8,64	4,685
31,901	8,65	4,685
32,001	8,645	4,685
32,102	8,63	4,685
32,2	8,635	4,685
32,3	8,63	4,67
32,4	8,645	4,675
32,501	8,635	4,685
32,6	8,64	4,685
32,701	8,64	4,685
32,801	8,645	4,68
32,9	8,64	4,675
33	8,645	4,67
33,101	8,645	4,685
33,201	8,645	4,675
33,3	8,645	4,685
33,401	8,635	4,68
33,501	8,63	4,685
33,6	8,635	4,675
33,701	8,64	4,685
33,801	8,63	4,685
33,901	8,635	4,685
34	8,64	4,67
34,101	8,64	4,68
34,2	8,645	4,675
34,301	8,645	4,68
34,4	8,635	4,685
34,5	8,645	4,67
34,601	8,635	4,685
34,701	8,65	4,68
34,8	8,635	4,685
34,9	8,63	4,675
35,001	8,645	4,685
35,1	8,645	4,675
35,2	8,63	4,685
35,3	8,63	4,675
35,401	8,64	4,675
35,501	8,64	4,68
35,601	8,64	4,675
35,701	8,645	4,685
35,8	8,64	4,68
35,9	8,63	4,68
36,001	8,625	4,685
36,101	8,62	4,67
36,2	8,64	4,685
36,3	8,65	4,685
36,4	8,635	4,685
36,501	8,645	4,68
36,6	8,645	4,685
36,701	8,645	4,675
36,803	8,645	4,685
36,9	8,63	4,685
