MIN=0	-10	-10
MAX=11,3137084989848	10	10
SCALE=11,3137084989848	5	5
DEC=2	2	2
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V
0	0	1,035
0,02	0,005	1,01
0,04	-0,01	0,97
0,06	-0,015	1,015
0,08	0	1,05
0,1	0	1,04
0,12	-0,015	1,01
0,14	-0,005	0,995
0,16	-0,015	0,955
0,18	-0,005	1,01
0,2	-0,005	1,035
0,22	0,005	1,04
0,24	0,005	1,02
0,26	-0,01	0,99
0,28	-0,015	0,96
0,3	-0,015	0,94
0,32	-0,015	1
0,34	-0,015	1,01
0,36	-0,015	1,01
0,38	0	1,005
0,4	0	0,98
0,42	-0,005	0,955
0,44	-0,015	0,93
0,46	-0,005	0,97
0,48	0,005	1,005
0,5	0	1,01
0,52	0	1
0,54	-0,005	0,99
0,56	0,005	0,975
0,58	-0,005	0,95
0,6	0	0,935
0,62	0	0,92
0,64	0,005	0,97
0,66	-0,025	0,965
0,68	-0,005	0,985
0,7	-0,005	0,985
0,72	-0,005	0,975
0,74	6,33	0,965
0,76	6,33	0,945
0,78	6,32	0,93
0,8	6,32	0,91
0,82	6,33	0,9
0,84	6,33	0,905
0,86	6,32	0,94
0,88	6,32	0,955
0,9	6,315	0,96
0,92	6,32	0,96
0,94	6,315	0,95
0,96	6,32	0,945
0,98	6,32	0,935
1	6,315	0,92
1,02	6,33	0,92
1,04	6,33	0,91
1,06	6,33	0,895
1,08	6,32	0,9
1,1	6,32	0,945
1,12	6,32	0,965
1,14	6,33	0,975
1,16	6,32	0,965
1,18	6,315	0,95
1,2	6,32	0,94
1,22	6,32	0,925
1,24	6,33	0,98
1,26	6,335	1,02
1,28	6,335	1,02
1,3	6,32	0,985
1,32	6,32	0,96
1,34	6,32	1,03
1,36	6,33	1,06
1,38	6,32	1,03
1,4	6,33	1,015
1,42	6,315	1,085
1,44	6,33	1,085
1,46	6,33	1,06
1,48	6,33	1,15
1,5	6,325	1,11
1,52	6,33	1,165
1,54	6,335	1,175
1,56	6,33	1,185
1,58	6,335	1,215
1,6	6,33	1,215
1,62	6,32	1,235
1,64	6,32	1,275
1,66	6,33	1,26
1,68	6,335	1,33
1,7	6,335	1,3
1,72	6,32	1,33
1,74	6,33	1,39
1,76	6,33	1,39
1,78	6,335	1,39
1,8	6,33	1,435
1,82	6,325	1,47
1,84	6,325	1,495
1,86	6,315	1,495
1,88	6,32	1,505
1,9	6,33	1,515
1,92	6,315	1,525
1,94	6,33	1,575
1,96	6,32	1,585
1,98	6,33	1,615
2	6,32	1,66
2,02	6,33	1,715
2,04	6,335	1,75
2,06	6,335	1,78
2,08	6,33	1,78
2,1	6,33	1,785
2,12	6,33	1,85
2,14	6,33	1,88
2,16	6,335	1,88
2,18	6,33	1,93
2,2	6,32	1,945
2,22	6,335	1,97
2,24	6,335	2,02
2,26	6,325	2,005
2,28	6,32	2,06
2,3	6,315	2,07
2,32	6,325	2,11
2,34	6,315	2,145
2,36	6,32	2,14
2,38	6,33	2,2
2,4	6,325	2,24
2,42	6,315	2,25
2,44	6,315	2,245
2,46	6,32	2,295
2,48	6,32	2,34
2,5	6,33	2,375
2,52	6,335	2,415
2,54	6,33	2,44
2,56	6,315	2,455
2,58	6,32	2,485
2,6	6,315	2,51
2,62	6,33	2,54
2,64	6,335	2,57
2,66	6,33	2,585
2,68	6,33	2,61
2,7	6,315	2,645
2,72	6,315	2,675
2,74	6,315	2,69
2,76	6,315	2,715
2,78	6,325	2,77
2,8	6,32	2,775
2,82	6,32	2,81
2,84	6,33	2,85
2,86	6,33	2,86
2,88	6,33	2,91
2,9	6,325	2,91
2,92	6,33	2,96
2,94	6,33	2,98
2,96	6,335	3
2,98	6,335	3,045
3	6,33	3,045
3,02	6,32	3,065
3,04	6,325	3,105
3,06	6,32	3,12
3,08	6,32	3,125
3,1	6,33	3,175
3,12	6,33	3,21
3,14	6,33	3,235
3,16	6,33	3,255
3,18	6,325	3,275
3,2	6,315	3,28
3,22	6,33	3,315
3,24	6,335	3,34
3,26	6,33	3,36
3,28	6,33	3,39
3,3	6,325	3,41
3,32	6,335	3,445
3,34	6,335	3,465
3,36	6,32	3,475
3,38	6,335	3,505
3,4	6,33	3,51
3,42	6,325	3,525
3,44	6,32	3,56
3,46	6,32	3,585
3,48	6,33	3,6
3,5	6,33	3,62
3,52	6,335	3,66
3,54	6,335	3,67
3,56	6,335	3,69
3,58	6,33	3,715
3,6	6,335	3,72
3,62	6,335	3,76
3,64	6,315	3,75
3,66	6,32	3,78
3,68	6,33	3,8
3,7	6,335	3,835
3,72	6,33	3,84
3,74	6,33	3,87
3,76	6,315	3,855
3,78	6,33	3,905
3,8	6,32	3,905
3,82	6,33	3,93
3,84	6,325	3,955
3,86	6,31	3,945
3,88	6,315	3,965
3,9	6,33	4,01
3,92	6,33	4,02
3,94	6,315	4,01
3,96	6,32	4,05
3,98	6,32	4,065
4	6,315	4,075
4,02	6,33	4,1
4,04	6,335	4,11
4,06	6,335	4,135
4,08	6,325	4,145
4,1	6,325	4,17
4,12	6,325	4,185
4,14	6,325	4,205
4,16	6,325	4,215
4,18	6,32	4,22
4,2	6,32	4,235
4,22	6,335	4,27
4,24	6,335	4,28
4,26	6,31	4,275
4,28	6,32	4,295
4,3	6,315	4,31
4,32	6,33	4,335
4,34	6,33	4,35
4,36	6,315	4,345
4,38	6,33	4,37
4,4	6,33	4,375
4,42	6,33	4,39
4,44	6,325	4,405
4,46	6,315	4,415
4,48	6,315	4,425
4,5	6,32	4,435
4,52	6,32	4,44
4,54	6,32	4,45
4,56	6,315	4,475
4,58	6,32	4,485
4,6	6,315	4,485
4,62	6,335	4,51
