MIN=0	-10	-10
MAX=16	10	10
SCALE=16	5	5
DEC=2	2	2
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V
4,16	8,37	5,415
4,18	8,385	5,45
4,2	8,37	5,44
4,22	8,375	5,465
4,24	8,375	5,485
4,26	8,365	5,485
4,28	8,385	5,53
4,3	8,38	5,53
4,32	8,38	5,555
4,34	8,375	5,545
4,36	8,385	5,58
4,38	8,38	5,575
4,4	8,38	5,6
4,42	8,38	5,6
4,44	8,38	5,63
4,46	8,38	5,635
4,48	8,37	5,64
4,5	8,37	5,655
4,52	8,37	5,655
4,54	8,385	5,695
4,56	8,38	5,7
4,58	8,385	5,71
4,6	8,38	5,72
4,62	8,375	5,725
4,64	8,375	5,73
4,66	8,38	5,76
4,68	8,38	5,76
4,7	8,38	5,77
4,72	8,365	5,77
4,74	8,37	5,785
4,76	8,375	5,78
4,78	8,375	5,795
4,8	8,375	5,815
4,82	8,365	5,81
4,84	8,365	5,81
4,86	8,375	5,84
4,88	8,37	5,85
4,9	8,38	5,88
4,92	8,385	5,88
4,94	8,38	5,875
4,96	8,375	5,875
4,98	8,375	5,89
5	8,37	5,895
5,02	8,37	5,895
5,04	8,37	5,895
5,06	8,365	5,89
5,08	8,385	5,925
5,1	8,38	5,93
5,12	8,38	5,935
5,14	8,375	5,94
5,16	8,375	5,94
5,18	8,375	5,945
5,2	8,37	5,945
5,22	8,375	5,95
5,24	8,37	5,95
5,26	8,385	5,97
5,28	8,38	5,98
5,3	8,38	5,985
5,32	8,365	5,985
5,34	8,37	5,99
5,36	8,37	6
5,38	8,38	6,02
5,4	8,37	6,01
5,42	8,375	6,015
5,44	8,375	6,025
5,46	8,385	6,045
5,48	8,39	6,05
5,5	8,375	6,045
5,52	8,37	6,05
5,54	8,38	6,07
5,56	8,375	6,07
5,58	8,375	6,08
5,6	8,375	6,09
5,62	8,365	6,09
5,64	8,375	6,105
5,66	8,375	6,115
5,68	8,375	6,135
5,7	8,37	6,155
5,72	8,38	6,175
5,74	8,38	6,19
5,76	8,37	6,185
5,78	8,38	6,215
5,8	8,38	6,225
5,82	8,38	6,24
5,84	8,385	6,25
5,86	8,37	6,255
5,88	8,375	6,27
5,9	8,37	6,275
5,92	8,385	6,31
5,94	8,37	6,305
5,96	8,385	6,325
5,98	8,38	6,35
6	8,385	6,355
6,02	8,38	6,36
6,04	8,38	6,38
6,06	8,38	6,38
6,08	8,38	6,4
6,1	8,37	6,395
6,12	8,37	6,415
6,14	8,38	6,425
6,16	8,375	6,445
6,18	8,375	6,45
6,2	8,365	6,455
6,22	8,375	6,465
6,24	8,365	6,48
6,26	8,375	6,485
6,28	8,385	6,52
6,3	8,385	6,52
6,32	8,385	6,54
6,34	8,375	6,54
6,36	8,365	6,535
6,38	8,37	6,555
6,4	8,37	6,555
6,42	8,38	6,575
6,44	8,375	6,585
6,46	8,365	6,575
6,48	8,375	6,595
6,5	8,38	6,62
6,52	8,38	6,615
6,54	8,38	6,63
6,56	8,37	6,635
6,58	8,37	6,635
6,6	8,375	6,645
6,62	8,38	6,665
6,64	8,375	6,675
6,66	8,38	6,675
6,68	8,37	6,675
6,7	8,38	6,7
6,72	8,38	6,71
6,74	8,38	6,71
6,76	8,38	6,705
6,78	8,38	6,73
6,8	8,38	6,74
6,82	8,38	6,74
6,84	8,38	6,74
6,86	8,375	6,735
6,88	8,375	6,75
6,9	8,37	6,755
6,92	8,38	6,78
6,94	8,38	6,775
6,96	8,38	6,775
6,98	8,375	6,775
7	8,37	6,785
7,02	8,38	6,8
7,04	8,38	6,815
7,06	8,37	6,81
7,08	8,365	6,81
7,1	8,375	6,825
7,12	8,375	6,83
7,14	8,385	6,845
7,16	8,38	6,85
7,18	8,38	6,85
7,2	8,38	6,86
7,22	8,38	6,87
7,24	8,38	6,87
7,26	8,38	6,88
7,28	8,38	6,88
7,3	8,37	6,88
7,32	8,365	6,88
7,34	8,365	6,895
7,36	8,365	6,89
7,38	8,375	6,905
7,4	8,38	6,915
7,42	8,375	6,915
7,44	8,38	6,93
7,46	8,38	6,935
7,48	8,375	6,935
7,5	8,365	6,925
7,52	8,37	6,935
7,54	8,385	6,955
7,56	8,375	6,94
7,58	8,375	6,95
7,6	8,375	6,95
7,62	8,38	6,96
7,64	8,38	6,97
7,66	8,365	6,96
7,68	8,36	6,97
7,7	8,37	6,985
7,72	8,375	6,99
7,74	8,385	7,005
7,76	8,38	7,01
7,78	8,38	7
7,8	8,38	7,01
7,82	8,38	7,01
7,84	8,38	7,01
7,86	8,385	7,025
7,88	8,38	7,03
7,9	8,365	7,025
7,92	8,375	7,035
7,94	8,375	7,03
7,96	8,385	7,045
7,98	8,37	7,03
8	8,375	7,04
8,02	8,38	7,06
8,04	8,37	7,05
8,06	8,38	7,065
8,08	8,375	7,065
8,1	8,38	7,06
8,12	8,37	7,055
8,14	8,385	7,08
8,16	8,385	7,085
8,18	8,38	7,09
8,2	8,38	7,08
8,22	8,385	7,09
8,24	8,38	7,095
8,26	8,38	7,1
8,28	8,38	7,11
8,3	8,385	7,11
8,32	8,37	7,09
8,34	8,375	7,1
8,36	8,38	7,12
8,38	8,38	7,12
8,4	8,385	7,115
8,42	8,38	7,115
8,44	8,385	7,13
8,46	8,385	7,13
8,48	8,37	7,12
8,5	8,365	7,11
8,52	8,365	7,115
8,54	8,385	7,14
8,56	8,38	7,15
8,58	8,38	7,14
8,6	8,38	7,14
8,62	8,38	7,15
8,64	8,385	7,155
8,66	8,38	7,14
8,68	8,37	7,135
8,7	8,365	7,145
8,72	8,38	7,16
8,74	8,365	7,14
8,76	8,37	7,15
8,78	8,375	7,165
8,8	8,365	7,15
8,82	8,365	7,145
8,84	8,37	7,16
8,86	8,375	7,17
8,88	8,37	7,155
8,9	8,38	7,17
8,92	8,38	7,175
8,94	8,375	7,175
8,96	8,365	7,15
8,98	8,37	7,165
9	8,37	7,175
9,02	8,375	7,175
9,04	8,375	7,175
9,06	8,375	7,185
9,08	8,385	7,195
9,1	8,375	7,18
9,12	8,38	7,195
9,14	8,365	7,185
9,16	8,375	7,185
9,18	8,365	7,185
9,2	8,365	7,19
9,22	8,37	7,19
9,24	8,365	7,185
9,26	8,37	7,195
9,28	8,38	7,21
9,3	8,38	7,2
9,32	8,38	7,215
9,34	8,37	7,2
9,36	8,375	7,2
9,38	8,365	7,2
9,4	8,365	7,2
9,42	8,375	7,2
9,44	8,37	7,21
9,46	8,375	7,21
9,48	8,375	7,21
9,5	8,385	7,225
9,52	8,38	7,23
9,54	8,38	7,215
9,56	8,38	7,225
9,58	8,37	7,215
9,6	8,38	7,215
9,62	8,38	7,225
9,64	8,38	7,23
9,66	8,38	7,22
9,68	8,375	7,225
9,7	8,38	7,23
9,72	8,37	7,215
9,74	8,38	7,24
9,76	8,38	7,24
9,78	8,38	7,23
9,8	8,38	7,24
9,82	8,38	7,24
9,84	8,38	7,235
9,86	8,38	7,24
9,88	8,375	7,235
9,9	8,365	7,225
9,92	8,38	7,25
9,94	8,38	7,24
9,96	8,38	7,24
9,98	8,385	7,255
10	8,385	7,25
10,02	8,38	7,245
10,04	8,38	7,255
10,06	8,38	7,24
10,08	8,365	7,24
10,1	8,375	7,245
10,12	8,385	7,25
10,14	8,37	7,245
10,16	8,38	7,255
10,18	8,38	7,25
10,2	8,38	7,26
10,22	8,385	7,26
10,24	8,36	7,235
10,26	8,38	7,255
10,28	8,37	7,24
10,3	8,375	7,255
10,32	8,37	7,25
10,34	8,38	7,26
10,36	8,38	7,26
10,38	8,38	7,26
10,4	8,38	7,26
10,42	8,365	7,255
10,44	8,375	7,255
10,46	8,375	7,26
10,48	8,385	7,27
10,5	8,385	7,26
10,52	8,38	7,265
10,54	8,365	7,25
10,56	8,365	7,245
10,58	8,365	7,26
10,6	8,365	7,245
10,62	8,365	7,255
10,64	8,37	7,26
10,66	8,385	7,26
10,68	8,38	7,28
10,7	8,37	7,255
10,72	8,37	7,255
10,74	8,385	7,275
10,76	8,38	7,26
10,78	8,38	7,27
10,8	8,38	7,27
10,82	8,38	7,26
10,84	8,37	7,265
10,86	8,38	7,26
10,88	8,38	7,265
10,9	8,365	7,26
10,92	8,375	7,255
10,94	8,385	7,28
10,96	8,38	7,27
10,98	8,38	7,27
11	8,38	7,28
11,02	8,38	7,265
11,04	8,38	7,275
11,06	8,38	7,275
11,08	8,375	7,265
11,1	8,37	7,27
11,12	8,38	7,275
11,14	8,365	7,27
11,16	8,375	7,275
11,18	8,365	7,265
11,2	8,385	7,29
11,22	8,37	7,265
11,24	8,375	7,28
11,26	8,37	7,27
11,28	8,38	7,275
11,3	8,38	7,295
11,32	8,37	7,265
11,34	8,37	7,27
11,36	8,375	7,28
11,38	8,375	7,27
11,4	8,365	7,28
11,42	8,365	7,265
11,44	8,375	7,28
11,46	8,38	7,285
11,48	8,385	7,28
11,5	8,375	7,28
11,52	8,38	7,28
11,54	8,375	7,285
11,56	8,385	7,29
11,58	8,38	7,285
11,6	8,38	7,29
11,62	8,38	7,29
11,64	8,38	7,29
11,66	8,38	7,3
11,68	8,375	7,275
11,7	8,37	7,28
11,72	8,375	7,28
11,74	8,38	7,29
11,76	8,38	7,29
11,78	8,38	7,29
11,8	8,39	7,3
11,82	8,38	7,29
11,84	8,38	7,29
11,86	8,38	7,29
11,88	8,38	7,28
11,9	8,365	7,28
11,92	8,385	7,285
11,94	8,385	7,295
11,96	8,38	7,295
11,98	8,38	7,28
12	8,385	7,29
12,02	8,385	7,29
12,04	8,385	7,3
12,06	8,38	7,3
12,08	8,38	7,28
12,1	8,375	7,285
12,12	8,365	7,275
12,14	8,375	7,285
12,16	8,385	7,295
12,18	8,375	7,285
12,2		7,285
