MIN=0	0	-10	-10
MAX=40	1	10	10
SCALE=40	0,5	5	5
DEC=1	0	2	2
DEF="Tiempo" t / s	"Nivel" I_2	"Tensión" U_A1 / V	"Tensión" U_B1 / V
7,101	0	1,515	5,645
7,2	0	1,55	5,645
7,3	0	1,58	5,65
7,4	0	1,615	5,655
7,5	0	1,63	5,635
7,6	0	1,655	5,645
7,7	0	1,69	5,655
7,801	0	1,725	5,655
7,9	0	1,755	5,65
8,001	0	1,78	5,655
8,1	0	1,805	5,645
8,2	0	1,82	5,65
8,301	0	1,86	5,64
8,4	0	1,885	5,635
8,5	0	1,915	5,645
8,6	0	1,945	5,64
8,7	0	1,975	5,645
8,8	0	1,995	5,64
8,9	0	2,02	5,65
9	0	2,055	5,64
9,101	0	2,08	5,655
9,2	0	2,1	5,65
9,3	0	2,125	5,655
9,4	0	2,15	5,65
9,501	0	2,175	5,65
9,6	0	2,21	5,65
9,699	0	2,235	5,655
9,8	0	2,265	5,655
9,9	0	2,285	5,655
10,002	0	2,32	5,635
10,101	0	2,345	5,645
10,201	0	2,365	5,655
10,301	0	2,4	5,655
10,4	0	2,43	5,655
10,5	0	2,44	5,655
10,6	0	2,47	5,645
10,701	0	2,505	5,64
10,8	0	2,53	5,65
10,901	0	2,55	5,64
11	0	2,58	5,65
11,101	0	2,605	5,64
11,2	0	2,625	5,64
11,3	0	2,645	5,65
11,401	0	2,67	5,655
11,5	0	2,685	5,645
11,601	0	2,715	5,655
11,7	0	2,72	5,64
11,8	0	2,74	5,645
11,9	0	2,77	5,655
12	0	2,8	5,65
12,1	0	2,795	5,645
12,2	0	2,835	5,64
12,3	0	2,85	5,65
12,4	0	2,875	5,655
12,5	0	2,875	5,655
12,6	0	2,91	5,645
12,701	0	2,925	5,655
12,8	0	2,935	5,645
12,901	0	2,955	5,64
13	0	2,965	5,65
13,1	0	3,005	5,635
13,2	0	3,015	5,655
13,301	0	3,045	5,65
13,4	0	3,065	5,65
13,5	0	3,075	5,65
13,6	0	3,095	5,655
13,7	0	3,11	5,65
13,801	0	3,125	5,65
13,9	0	3,145	5,65
14,001	0	3,165	5,655
14,1	0	3,195	5,645
14,201	0	3,2	5,65
14,3	0	3,225	5,645
14,4	0	3,25	5,645
14,5	0	3,255	5,655
14,6	0	3,275	5,655
14,7	0	3,3	5,645
14,801	0	3,315	5,645
14,9	0	3,33	5,635
15	0	3,345	5,64
15,1	0	3,37	5,64
15,201	0	3,37	5,655
15,3	0	3,4	5,635
15,401	0	3,425	5,65
15,5	0	3,43	5,65
15,6	0	3,455	5,65
15,7	0	3,47	5,64
15,8	0	3,495	5,645
15,9	0	3,51	5,64
16	0	3,525	5,645
16,1	0	3,55	5,655
16,2	0	3,57	5,655
16,301	0	3,57	5,655
16,4	0	3,59	5,645
16,501	0	3,625	5,64
16,6	0	3,64	5,655
16,701	0	3,665	5,655
16,8	0	3,675	5,655
16,9	0	3,7	5,655
17	0	3,71	5,655
17,101	0	3,735	5,645
17,2	0	3,755	5,635
17,301	0	3,76	5,65
17,4	0	3,785	5,635
17,501	0	3,805	5,645
17,6	0	3,825	5,655
17,701	0	3,845	5,655
17,802	0	3,865	5,65
17,9	0	3,865	5,655
18,001	0	3,895	5,64
18,101	0	3,915	5,65
18,2	0	3,915	5,655
18,3	0	3,955	5,635
18,4	0	3,965	5,64
18,5	0	3,985	5,635
18,6	0	4,005	5,635
18,7	0	4,005	5,645
18,799	0	4,02	5,65
18,9	0	4,045	5,645
19,001	0	4,075	5,635
19,1	0	4,085	5,655
19,2	0	4,105	5,65
19,3	0	4,12	5,655
19,4	0	4,14	5,655
19,501	0	4,155	5,65
19,601	0	4,165	5,65
19,7	0	4,195	5,65
19,8	0	4,19	5,655
19,9	0	4,23	5,64
19,999	0	4,24	5,65
20,1	0	4,265	5,65
20,199	0	4,275	5,65
20,3	0	4,295	5,645
20,401	0	4,3	5,635
