MIN=0	0	-10	-10
MAX=8	100	10	10
SCALE=8	50	5	5
DEC=2	1	2	2
DEF="Tiempo" t / s	"Nueva magnitud" f_1	"Tensión" U_A1 / V	"Tensión" U_B1 / V
0	0	0,01	0,15
0,02	0	0	0,14
0,04	0	-0,005	0,14
0,06	0	0	0,14
0,08	0	0,01	0,145
0,1	0	0	0,14
0,12	0	-0,005	0,13
0,14	0	-0,02	0,125
0,16	0	-0,01	0,125
0,18	0	0	0,145
0,2	0	-0,02	0,125
0,22	0	-0,02	0,125
0,24	0	-0,005	0,135
0,26	0	-0,005	0,135
0,28	0	0	0,14
0,3	0	0	0,145
0,32	0	0	0,14
0,34	0	-0,015	0,125
0,36	0	-0,02	0,125
0,38	0	0,01	0,15
0,4	0	-0,02	0,125
0,42	0	0,005	0,145
0,44	0	-0,01	0,135
0,46	0	-0,01	0,135
0,48	0	-0,02	0,125
0,5	0	-0,01	0,135
0,52	0	-0,005	0,13
0,54	0	0	0,145
0,56	0	0,01	0,15
0,58	0	-0,02	0,125
0,6	0	-0,005	0,135
0,62	0	0	0,14
0,64	0	0	0,14
0,66	0	-0,005	0,135
0,68	0	-0,005	0,135
0,7	0	-0,02	0,12
0,72	0	6,56	0,285
0,74	0	6,575	0,28
0,76	0	6,575	0,23
0,78	0	6,565	0,25
0,8	0	6,55	0,215
0,82	0	6,565	0,215
0,84	0	6,575	0,25
0,86	0	6,565	0,24
0,88	0	6,56	0,225
0,9	0	6,575	0,205
0,92	0	6,57	0,195
0,94	0	6,575	0,21
0,96	0	6,575	0,215
0,98	0	6,565	0,22
1	0	6,58	0,22
1,02	0	6,565	0,2
1,04	0	6,57	0,165
1,06	0	6,575	0,17
1,08	0	6,58	0,19
1,1	0	6,57	0,17
1,12	0	6,575	0,18
1,14	0	6,585	0,22
1,16	0	6,585	0,21
1,18	0	6,56	0,225
1,2	0	6,575	0,2
1,22	0	6,56	0,155
1,24	0	6,58	0,19
1,26	0	6,585	0,22
1,28	0	6,57	0,185
1,3	0	6,575	0,16
1,32	0	6,575	0,17
1,34	0	6,565	0,22
1,36	0	6,575	0,16
1,38	0	6,56	0,095
1,4	0	6,585	0,17
1,42	0	6,565	0,195
1,44	0	6,565	0,165
1,46	0	6,585	0,21
1,48	0	6,585	0,215
1,5	0	6,575	0,2
1,52	0	6,58	0,23
1,54	0	6,58	0,215
1,56	0	6,575	0,21
1,58	0	6,575	0,21
1,6	0	6,585	0,27
1,62	0	6,56	0,36
1,64	0	6,585	0,35
1,66	0	6,575	0,37
1,68	0	6,585	0,38
1,7	0	6,575	0,37
1,72	0	6,58	0,44
1,74	0	6,575	0,55
1,76	0	6,58	0,54
1,78	0	6,56	0,55
1,8	0	6,575	0,51
1,82	0	6,565	0,545
1,84	0	6,585	0,565
1,86	0	6,58	0,56
1,88	0	6,575	0,54
1,9	0	6,575	0,555
1,92	0	6,58	0,66
1,94	0	6,575	0,63
1,96	0	6,575	0,64
1,98	0	6,565	0,65
2	0	6,585	0,67
2,02	0	6,58	0,605
2,04	0	6,575	0,67
2,06	0	6,575	0,7
2,08	0	6,58	0,76
2,1	0	6,575	0,675
2,12	0	6,575	0,73
2,14	0	6,56	0,815
2,16	0	6,575	0,875
2,18	0	6,575	0,99
2,2	0	6,575	1,035
2,22	0	6,565	1,065
2,24	0	6,585	1,1
2,26	0	6,585	1,19
2,28	0	6,575	1,205
2,3	0	6,585	1,22
2,32	0	6,575	1,395
2,34	0	6,555	1,41
2,36	0	6,58	1,445
2,38	0	6,585	1,515
2,4	0	6,565	1,6
2,42	0	6,585	1,7
2,44	0	6,575	1,695
2,46	0	6,56	1,695
2,48	0	6,575	1,83
2,5	0	6,56	1,885
2,52	0	6,585	1,94
2,54	0	6,585	1,96
2,56	0	6,58	2,025
2,58	0	6,57	2,12
2,6	0	6,59	2,125
2,62	0	6,565	2,085
2,64	0	6,59	2,19
2,66	0	6,575	2,14
2,68	0	6,585	2,18
2,7	0	6,585	2,26
2,72	0	6,585	2,37
2,74	0	6,565	2,38
2,76	0	6,565	2,38
2,78	0	6,585	2,41
2,8	0	6,575	2,375
2,82	0	6,585	2,45
2,84	0	6,575	2,44
2,86	0	6,565	2,455
2,88	0	6,58	2,465
2,9	0	6,585	2,45
2,92	0	6,585	2,49
2,94	0	6,58	2,525
2,96	0	6,585	2,64
2,98	0	6,57	2,63
3	0	6,575	2,605
3,02	0	6,58	2,635
3,04	0	6,565	2,64
3,06	0	6,57	2,715
3,08	0	6,575	2,695
3,1	0	6,57	2,74
3,12	0	6,585	2,79
3,14	0	6,585	2,87
3,16	0	6,58	2,905
3,18	0	6,575	2,88
3,2	0	6,58	2,895
3,22	0	6,585	2,98
3,24	0	6,58	3,045
3,26	0	6,57	3,135
3,28	0	6,56	3,11
3,3	0	6,585	3,13
3,32	0	6,585	3,16
3,34	0	6,56	3,3
3,36	0	6,585	3,425
3,38	0	6,575	3,41
3,4	0	6,585	3,38
3,42	0	6,57	3,395
3,44	0	6,585	3,525
3,46	0	6,565	3,61
3,48	0	6,575	3,595
3,5	0	6,58	3,62
3,52	0	6,585	3,73
3,54	0	6,585	3,825
3,56	0	6,585	3,83
3,58	0	6,565	3,835
3,6	0	6,585	3,85
3,62	0	6,57	3,895
3,64	0	6,585	3,96
3,66	0	6,585	3,94
3,68	0	6,585	3,99
3,7	0	6,585	4,09
3,72	0	6,57	4,115
3,74	0	6,575	4,125
3,76	0	6,59	4,09
3,78	0	6,585	4,135
3,8	0	6,58	4,17
3,82	0	6,57	4,195
3,84	0	6,585	4,225
3,86	0	6,595	4,255
3,88	0	6,585	4,28
3,9	0	6,585	4,29
3,92	0	6,58	4,27
3,94	0	6,57	4,415
3,96	0	6,565	4,395
3,98	0	6,585	4,39
4	0	6,565	4,345
4,02	0	6,58	4,43
4,04	0	6,585	4,435
4,06	0	6,57	4,455
4,08	0	6,59	4,565
4,1	0	6,59	4,575
4,12	0	6,585	4,605
4,14	0	6,585	4,61
4,16	0	6,58	4,67
4,18	0	6,58	4,66
4,2	0	6,58	4,675
4,22	0	6,585	4,83
4,24	0	6,57	4,865
4,26	0	6,57	4,84
4,28	0	6,58	4,91
4,3	0	6,58	4,915
4,32	0	6,585	4,93
4,34	0	6,6	5,08
4,36	0	6,585	5,1
4,38	0	6,58	5,11
4,4	0	6,595	5,2
4,42	0	6,585	5,18
4,44	0	6,585	5,19
4,46	0	6,595	5,38
4,48	0	6,585	5,37
4,5	0	6,585	5,35
4,52	0	6,585	5,445
4,54	0	6,57	5,46
4,56	0	6,59	5,475
4,58	0	6,585	5,51
4,6	0	6,575	5,545
4,62	0	6,585	5,565
4,64	0	6,59	5,61
4,66	0	6,59	5,595
4,68	0	6,58	5,645
4,7	0	6,59	5,62
4,72	0	6,595	5,61
4,74	0	6,585	5,645
4,76	0	6,595	5,625
4,78	0	6,6	5,68
4,8	0	6,575	5,635
4,82	0	6,595	5,66
4,84	0	6,575	5,68
4,86	0	6,585	5,675
4,88	0	6,585	5,73
4,9	0	6,58	5,68
4,92	0	6,59	5,73
4,94	0	6,595	5,72
4,96	0	6,595	5,79
4,98	0	6,58	5,8
5	0	6,595	5,87
5,02	0	6,575	5,82
5,04	0	6,585	5,865
5,06	0	6,595	5,845
5,08	0	6,595	5,86
5,1	0	6,585	5,845
5,12	0	6,58	5,855
5,14	0	6,6	5,88
5,16	0	6,595	5,865
5,18	0	6,595	5,91
5,2	0	6,585	5,915
5,22	0	6,58	5,955
5,24	0	6,595	6,045
5,26	0	6,595	6,05
5,28	0	6,595	6,08
5,3	0	6,595	6,105
5,32	0	6,59	6,12
5,34	0	6,595	6,09
5,36	0	6,595	6,09
5,38	0	6,595	6,1
5,4	0	6,575	6,1
5,42	0	6,595	6,09
5,44	0	6,595	6,115
5,46	0	6,58	6,135
5,48	0	6,59	6,175
5,5	0	6,59	6,18
5,52	0	6,58	6,185
5,54	0	6,605	6,28
5,56	0	6,605	6,315
5,58	0	6,59	6,305
5,6	0	6,595	6,31
5,62	0	6,59	6,3
5,64	0	6,59	6,31
5,66	0	6,605	6,33
5,68	0	6,595	6,32
5,7	0	6,59	6,315
5,72	0	6,59	6,325
5,74	0	6,595	6,33
5,76	0	6,6	6,33
5,78	0	6,605	6,34
5,8	0	6,58	6,32
5,82	0	6,595	6,325
5,84	0	6,595	6,325
5,86	0	6,58	6,32
5,88	0	6,595	6,33
5,9	0	6,58	6,315
5,92	0	6,605	6,34
5,94	0	6,595	6,34
5,96	0	6,6	6,34
5,98	0	6,58	6,32
6	0	6,605	6,335
6,02	0	6,58	6,315
6,04	0	6,595	6,33
6,06	0	6,6	6,335
6,08	0	6,595	6,33
6,1	0	6,585	6,335
6,12	0	6,59	6,325
6,14	0	6,6	6,34
6,16	0	6,6	6,36
6,18	0	6,595	6,335
6,2	0	6,605	6,34
6,22	0	6,575	6,32
6,24	0	6,6	6,34
6,26	0	6,6	6,34
6,28	0	6,595	6,33
6,3	0	6,595	6,34
6,32	0	6,6	6,335
6,34	0	6,58	6,325
6,36	0	6,58	6,32
6,38	0	6,6	6,345
6,4	0	6,58	6,325
6,42	0	6,595	6,345
6,44	0	6,59	6,335
6,46	0	6,59	6,335
6,48	0	6,595	6,335
6,5	0	6,59	6,335
6,52	0	6,58	6,325
6,54	0	6,6	6,34
6,56	0	6,59	6,335
6,58	0	6,595	6,34
6,6	0	6,6	6,34
6,62	0	6,595	6,335
6,64	0	6,58	6,335
6,66	0	6,595	6,34
6,68	0	6,595	6,34
6,7	0	6,605	6,34
6,72	0	6,6	6,345
6,74	0	6,6	6,34
6,76	0	6,605	6,345
6,78	0	6,59	6,345
6,8	0	6,595	6,34
6,82	0	6,59	6,335
6,84	0	6,6	6,34
6,86	0	6,595	6,34
6,88	0	6,595	6,335
6,9	0	6,595	6,34
6,92	0	6,595	6,35
6,94	0	6,595	6,335
6,96	0	6,595	6,34
6,98	0	6,595	6,335
