MIN=0	0	-10	-10
MAX=8	100	10	10
SCALE=8	50	5	5
DEC=2	1	2	2
DEF="Tiempo" t / s	"Nueva magnitud" f_1	"Tensión" U_A1 / V	"Tensión" U_B1 / V
3,82	0	4,855	3,635
3,84	0	4,855	3,705
3,86	0	4,865	3,665
3,88	0	4,86	3,66
3,9	0	4,855	3,725
3,92	0	4,865	3,82
3,94	0	4,865	3,82
3,96	0	4,86	3,835
3,98	0	4,855	3,875
4	0	4,875	3,87
4,02	0	4,845	3,84
4,04	0	4,86	3,865
4,06	0	4,865	3,91
4,08	0	4,865	3,87
4,1	0	4,865	3,865
4,12	0	4,85	3,855
4,14	0	4,865	3,9
4,16	0	4,86	3,905
4,18	0	4,85	3,85
4,2	0	4,865	3,87
4,22	0	4,85	3,9
4,24	0	4,855	3,935
4,26	0	4,865	3,895
4,28	0	4,86	3,895
4,3	0	4,86	3,93
4,32	0	4,865	3,96
4,34	0	4,86	4,065
4,36	0	4,855	4,125
4,38	0	4,855	4,12
4,4	0	4,875	4,13
4,42	0	4,85	4,095
4,44	0	4,85	4,12
4,46	0	4,86	4,155
4,48	0	4,865	4,165
4,5	0	4,865	4,265
4,52	0	4,865	4,32
4,54	0	4,865	4,33
4,56	0	4,85	4,325
4,58	0	4,865	4,345
4,6	0	4,865	4,35
4,62	0	4,86	4,355
4,64	0	4,865	4,395
4,66	0	4,865	4,39
4,68	0	4,86	4,39
4,7	0	4,85	4,44
4,72	0	4,865	4,485
4,74	0	4,86	4,505
4,76	0	4,855	4,53
4,78	0	4,865	4,56
4,8	0	4,87	4,545
4,82	0	4,87	4,555
4,84	0	4,85	4,535
4,86	0	4,865	4,56
4,88	0	4,865	4,56
4,9	0	4,875	4,56
4,92	0	4,865	4,55
4,94	0	4,875	4,58
4,96	0	4,865	4,55
4,98	0	4,865	4,555
5	0	4,865	4,565
5,02	0	4,85	4,545
5,04	0	4,88	4,59
5,06	0	4,86	4,56
5,08	0	4,87	4,57
5,1	0	4,86	4,565
5,12	0	4,865	4,57
5,14	0	4,86	4,575
5,16	0	4,85	4,555
5,18	0	4,875	4,6
5,2	0	4,865	4,57
5,22	0	4,865	4,58
5,24	0	4,87	4,58
5,26	0	4,86	4,58
5,28	0	4,87	4,58
5,3	0	4,85	4,58
5,32	0	4,875	4,59
5,34	0	4,865	4,585
5,36	0	4,855	4,575
5,38	0	4,87	4,585
5,4	0	4,865	4,59
5,42	0	4,87	4,585
5,44	0	4,87	4,6
5,46	0	4,865	4,585
5,48	0	4,865	4,585
5,5	0	4,865	4,59
5,52	0	4,87	4,585
5,54	0	4,865	4,59
5,56	0	4,865	4,585
5,58	0	4,865	4,58
5,6	0	4,875	4,62
5,62	0	4,875	4,59
5,64	0	4,85	4,575
5,66	0	4,86	4,6
5,68	0	4,865	4,58
5,7	0	4,865	4,585
5,72	0	4,865	4,59
5,74	0	4,875	4,59
5,76	0	4,86	4,58
5,78	0	4,87	4,59
5,8	0	4,87	4,595
5,82	0	4,86	4,575
5,84	0	4,86	4,585
5,86	0	4,865	4,59
5,88	0	4,86	4,585
5,9	0	4,865	4,59
5,92	0	4,87	4,585
5,94	0	4,87	4,59
5,96	0	4,865	4,59
5,98	0	4,85	4,575
6	0	4,87	4,585
6,02	0	4,86	4,585
6,04	0	4,875	4,605
6,06	0	4,87	4,59
6,08	0	4,87	4,59
6,1	0	4,85	4,575
6,12	0	4,85	4,58
6,14	0	4,87	4,595
6,16	0	4,87	4,61
6,18	0	4,865	4,585
6,2	0	4,87	4,595
6,22	0	4,865	4,59
6,24	0	4,865	4,59
6,26	0	4,875	4,6
6,28	0	4,86	4,595
6,3	0	4,845	4,58
6,32	0	4,86	4,59
6,34	0	4,86	4,58
6,36	0	4,865	4,59
6,38	0	4,85	4,575
6,4	0	4,85	4,58
6,42	0	4,875	4,6
6,44	0	4,875	4,6
6,46	0	4,875	4,6
6,48	0	4,87	4,595
6,5	0	4,855	4,585
6,52	0	4,865	4,6
6,54	0	4,85	4,585
6,56	0	4,86	4,595
6,58	0	4,875	4,62
